as_of_date,ticker,headline,news_text,source,url,sentiment_score,bullish_probability,bearish_probability,neutral_probability,sentiment_category,confidence,key_points
2025-04-28 20:00:00,TSLA,Worried About Tesla's Brand Issues? These 3 Words From the Company's First-Quarter Earnings Call Should Put Your Fears to Rest.,,Finviz,/news/37038/worried-about-teslas-brand-issues-these-3-words-from-the-companys-first-quarter-earnings-call-should-put-your-fears-to-rest,-0.0212869853408421,0.07641317182989012,0.09770015717073222,0.8258866709993776,neutral,0.8258866709993776,[]
2025-04-28 18:57:00,TSLA,"Hedge fund manager Dan Niles says the bar is higher after Alphabet, Tesla results",,Finviz,https://www.youtube.com/watch?v=Sbc1Pi5BKgY,0.3338292290563825,0.3815793238678107,0.04775009481142818,0.5706705813207612,bullish,0.5706705813207612,[]
2025-04-28 18:52:00,TSLA,Tesla's Semi factory in Nevada to have first trucks in production by end of 2025,,Finviz,https://finance.yahoo.com/news/teslas-semi-factory-nevada-first-225258071.html,0.22818341736850944,0.23653094448472287,0.008347527116213435,0.7551215283990638,bullish,0.7551215283990638,[]
2025-04-28 18:37:00,TSLA,Elon Musk gets more bad news as rival launches the anti-Tesla,,Finviz,https://finance.yahoo.com/m/ebad8cb1-5cdb-359a-8881-bcdc248eaa6c/elon-musk-gets-more-bad-news.html,-0.8128481067238446,0.03975037843081959,0.8525984851546642,0.10765113641451621,bearish,0.8525984851546642,[]
2025-04-28 18:25:00,BA,Stocks Rise in Final Hour of Wall Street Trading: Markets Wrap,,Finviz,https://finance.yahoo.com/news/asian-investors-eye-china-trade-233327069.html,0.12285714975425155,0.22250423662351856,0.09964708686926702,0.6778486765072144,bullish,0.6778486765072144,[]
2025-04-28 18:15:00,BA,S&P removes Boeing's rating from CreditWatch negative on improving aircraft production,,Finviz,https://finance.yahoo.com/news/p-removes-boeings-rating-creditwatch-221531494.html,-0.7116720788862386,0.11432400047679245,0.8259960793630311,0.05967992016017645,bearish,0.8259960793630311,[]
2025-04-28 18:01:00,TSLA,"Elon Musk Said He'd Give $6 Billion to End World Hunger If the UN Could Explain How  They Did, But He Didn't Give Them a Dime",,Finviz,https://finance.yahoo.com/news/elon-musk-said-hed-6-220133724.html,0.04359731466918183,0.0661950560889954,0.022597741419813563,0.911207202491191,neutral,0.911207202491191,[]
2025-04-28 17:49:00,BA,Boeing outlook remains negative as S&P cites recovery risks,,Finviz,https://finance.yahoo.com/news/boeing-outlook-remains-negative-p-214915407.html,-0.951729374311345,0.007747548899559682,0.9594769232109046,0.03277552788953575,bearish,0.9594769232109046,[]
2025-04-28 17:25:00,TSLA,"Brad Gerstner Says 'No Market' for Tesla (TSLA) If It Doesn't Execute on Pricing, Speed",,Finviz,/news/36845/brad-gerstner-says-no-market-for-tesla-tsla-if-it-doesnt-execute-on-pricing-speed,-0.01687168367665299,0.03920307098037908,0.05607475465703207,0.9047221743625888,neutral,0.9047221743625888,[]
2025-04-28 17:24:00,TSLA,Elon Musk's Ex-Wives Missed Out on His Billion-Dollar Wealth  Here's Why,,Finviz,https://finance.yahoo.com/news/elon-musks-ex-wives-missed-212439464.html,-0.16340687057761236,0.04033325315142522,0.20374012372903758,0.7559266231195372,bearish,0.7559266231195372,[]
2025-04-28 16:57:00,BA,"Stocks to Watch Recap: Dominos Pizza, Nvidia, Boeing, Plug Power",,Finviz,https://finance.yahoo.com/m/ec0246fe-5275-30bc-a71d-8ce563ebab62/stocks-to-watch-recap%3A.html,0.04886040727361125,0.06794977036230779,0.01908936308869653,0.9129608665489957,neutral,0.9129608665489957,[]
2025-04-28 16:34:00,BA,Boeing Stock Rose Today for 2 Reasons,,Finviz,https://finance.yahoo.com/m/219ef1ad-008d-3045-9de0-cbd71f91d516/boeing-stock-rose-today-for-2.html,0.844870466449988,0.8738680498187766,0.02899758336878863,0.09713436681243473,bullish,0.8738680498187766,[]
2025-04-28 16:27:00,TSLA,Tesla Stock Barely Eked Out a Gain. Why the $300 Level Is Back in Play.,,Finviz,https://finance.yahoo.com/m/7ab2283f-4449-3172-8843-ca0766539a5e/tesla-stock-barely-eked-out-a.html,0.054079856419573996,0.08694608606799796,0.032866229648423964,0.8801876842835781,bullish,0.8801876842835781,[]
2025-04-28 16:17:00,BA,"Boeing Stock Climbs On Upgrade, China Jet Offer; Airbus To Buy Spirit AeroSystems Plants",,Finviz,https://finance.yahoo.com/m/d691d10f-1a00-30b8-8e36-2f5bd1e350e9/boeing-stock-climbs-on.html,0.8471251032347756,0.8893494903886862,0.04222438715391053,0.06842612245740332,bullish,0.8893494903886862,[]
2025-04-28 16:12:00,TSLA,"These Stocks Moved the Most Today: Tesla, Nvidia, Dominos, Spirit AeroSystems, IBM, MicroStrategy, and More",,Finviz,https://finance.yahoo.com/m/54e6892b-da20-3f60-92d2-c44e213b8a9a/these-stocks-moved-the-most.html,0.09503700762766554,0.14169356872477717,0.04665656109711164,0.8116498701781112,bullish,0.8116498701781112,[]
2025-04-28 16:07:00,BA,Boeing Stock Rises as Company Gets Double Dose of Good News,,Finviz,https://www.investopedia.com/boeing-stock-rises-as-company-gets-double-dose-of-good-news-11723347,0.8588672228634855,0.8985972611842091,0.039730038320723624,0.06167270049506728,bullish,0.8985972611842091,[]
2025-04-28 15:09:00,BA,"Stocks to Watch Monday: Dominos Pizza, Nvidia, Boeing, Plug Power",,Finviz,https://finance.yahoo.com/m/ec0246fe-5275-30bc-a71d-8ce563ebab62/stocks-to-watch-monday%3A.html,0.022710124749824628,0.04910663298296325,0.026396508233138622,0.9244968587838981,neutral,0.9244968587838981,[]
2025-04-28 14:56:00,TSLA,"Musk's DOGE cuts helped his companies avoid over $2B in legal liabilities, new Senate report alleges",,Finviz,https://www.youtube.com/watch?v=Bq4jU7sVE2E,0.5714018046855927,0.7531529068946838,0.1817511022090912,0.06509599089622498,bullish,0.7531529068946838,[]
2025-04-28 14:39:00,TSLA,Former Auto Exec Says Tesla (TSLA) Q1 Numbers Had 'Noise' - Q2 Will Be 'Very Telling',,Finviz,/news/36772/former-auto-exec-says-tesla-tsla-q1-numbers-had-noise-q2-will-be-very-telling,-0.6643146214079155,0.1534565856199639,0.8177712070278794,0.02877220735215666,bearish,0.8177712070278794,[]
2025-04-28 14:13:00,TSLA,"Magnificent Seven Stocks Tumble: Nvidia, Tesla Sell Off",,Finviz,https://finance.yahoo.com/m/4205eaa9-f620-3a0b-a81a-0e82c7c9fd0b/magnificent-seven-stocks.html,-0.9158690536347821,0.013714317182347072,0.9295833708171292,0.056702312000523815,bearish,0.9295833708171292,[]
2025-04-28 14:08:00,BA,Riyadh Air Pounces on Boeing's China Jets,,Finviz,https://finance.yahoo.com/news/riyadh-air-pounces-boeings-china-180840791.html,-0.6439800736011558,0.036035902529687414,0.6800159761308433,0.28394812133946923,bearish,0.6800159761308433,[]
2025-04-28 13:55:00,TSLA,"BYD Is Outperforming Tesla, And Its Stock Should, Too - Reiterating Buy",,Finviz,https://seekingalpha.com/article/4778849-byd-is-outperforming-tesla-and-its-stock-should-too-reiterating-buy?utm_source=finviz.com&utm_medium=referral&feed_item_type=article,-0.08233317671467977,0.42185094638279863,0.5041841230974784,0.07396493051972292,bearish,0.5041841230974784,[]
2025-04-28 13:46:00,TSLA,Tesla Lifts Canadian EV Prices More Than 20% After New Tariffs,,Finviz,https://finance.yahoo.com/news/tesla-lifts-canadian-ev-prices-174602054.html,0.9231085787323546,0.9452307558793284,0.02212217714697377,0.0326470669736979,bullish,0.9452307558793284,[]
2025-04-28 13:23:00,TSLA,"These Stocks Are Moving the Most Today: Tesla, Nvidia, Dominos, Spirit AeroSystems, IBM, MicroStrategy, and More",,Finviz,https://finance.yahoo.com/m/54e6892b-da20-3f60-92d2-c44e213b8a9a/these-stocks-are-moving-the.html,0.055225451390607964,0.104742290577322,0.04951683918671403,0.845740870235964,bullish,0.845740870235964,[]
2025-04-28 13:07:00,TSLA,What To Expect In The April 2025 Job Report On Friday,,Finviz,https://seekingalpha.com/article/4778836-what-to-expect-in-the-april-2025-job-report-on-friday?utm_source=finviz.com&utm_medium=referral&feed_item_type=article,-0.24007580816632795,0.022694244642641474,0.2627700528089694,0.714535702548389,bearish,0.714535702548389,[]
2025-04-28 12:58:00,BA,"Boeing (BA) Is Upgraded by Bernstein, Well-Known Investor Is Still Bullish on the Name",,Finviz,/news/36709/boeing-ba-is-upgraded-by-bernstein-well-known-investor-is-still-bullish-on-the-name,0.9187720907744279,0.9331769116161673,0.014404820841739397,0.052418267542093284,bullish,0.9331769116161673,[]
2025-04-28 12:47:00,TSLA,Tesla Stock Falls. Why the $300 Level Is Back in Play.,,Finviz,https://finance.yahoo.com/m/7ab2283f-4449-3172-8843-ca0766539a5e/tesla-stock-falls.-why-the.html,-0.32287684106357006,0.034390620118589246,0.3572674611821593,0.6083419186992515,bearish,0.6083419186992515,[]
2025-04-28 12:33:00,TSLA,"Tesla, Inc. (TSLA): A Bull Case Theory",,Finviz,/news/36660/tesla-inc-tsla-a-bull-case-theory,0.023513008151238222,0.04415076666776395,0.020637758516525728,0.9352114748157103,neutral,0.9352114748157103,[]
2025-04-28 12:21:00,BA,Why Airbus Stock Popped Today,,Finviz,/news/36655/why-airbus-stock-popped-today,-0.6366921615981663,0.04174920684003406,0.6784413684382004,0.2798094247217656,bearish,0.6784413684382004,[]
2025-04-28 12:16:00,BA,"Huawei & Nvidia, Plug Power, Airbus buys Spirit Aerosystems plants",,Finviz,https://finance.yahoo.com/video/huawei-nvidia-plug-power-airbus-161621216.html,0.13098052745064528,0.14070740787689748,0.0097268804262522,0.8495657116968504,bullish,0.8495657116968504,[]
2025-04-28 11:57:00,TSLA,"Top Stock Movers Now: Nvidia, Tesla, Boeing, and More",,Finviz,https://finance.yahoo.com/m/cc2058d8-779f-3e10-ae4c-26a5fcc407e3/top-stock-movers-now%3A-nvidia%2C.html,0.06782140331758645,0.08000563643859615,0.012184233121009703,0.9078101304403942,bullish,0.9078101304403942,[]
2025-04-28 11:55:00,BA,Turbulence Ahead? Airlines Look To Navigate Uncertain Tourism Outlook,,Finviz,https://seekingalpha.com/article/4778828-turbulence-ahead-airlines-look-to-navigate-uncertain-tourism-outlook?utm_source=finviz.com&utm_medium=referral&feed_item_type=article,-0.6117653848932196,0.03448654402953655,0.6462519289227562,0.31926152704770727,bearish,0.6462519289227562,[]
2025-04-28 11:31:00,TSLA,Tesla's Plunge Isn't Close To Being Over,,Finviz,https://seekingalpha.com/article/4778798-tesla-plunge-isnt-close-to-being-over?utm_source=finviz.com&utm_medium=referral&feed_item_type=article,-0.011512286703758978,0.05295679599888334,0.06446908270264232,0.8825741212984743,neutral,0.8825741212984743,[]
2025-04-28 11:27:00,TSLA,Anduril Is Aiming to Do to Lockheed What Tesla Did to Ford,,Finviz,https://finance.yahoo.com/m/ec53f9eb-9d11-3bcf-9397-0b3d75ddf557/anduril-is-aiming-to-do-to.html,0.07797643124912662,0.09008513976669158,0.012108708517564962,0.8978061517157435,bullish,0.8978061517157435,[]
2025-04-28 11:26:00,BA,"Jim Cramer Says Boeing (BA) a 'Tough' Stock to Own, Recommends 'Other Ways to Play' Aerospace",,Finviz,/news/36628/jim-cramer-says-boeing-ba-a-tough-stock-to-own-recommends-other-ways-to-play-aerospace,-0.02821280188319692,0.06003839045934634,0.08825119234254326,0.8517104171981104,neutral,0.8517104171981104,[]
2025-04-28 11:24:00,TSLA,"Tesla's ""Moment of Truth""",,Finviz,/news/36622/teslas-moment-of-truth,0.055893244626921745,0.07971800655861927,0.023824761931697528,0.8964572315096832,bullish,0.8964572315096832,[]
2025-04-28 11:23:00,TSLA,Analyst Says Tesla (TSLA) 'May Not Have Hit Rock Bottom Yet',,Finviz,/news/36619/analyst-says-tesla-tsla-may-not-have-hit-rock-bottom-yet,-0.8787329608936882,0.036868645213165595,0.9156016061068538,0.047529748679980555,bearish,0.9156016061068538,[]
2025-04-28 11:20:00,TSLA,"Tesla: Hated And Down, But Not Out",,Finviz,https://seekingalpha.com/article/4778790-tesla-hated-and-down-but-not-out?utm_source=finviz.com&utm_medium=referral&feed_item_type=article,-0.08587480144482551,0.06312785156530473,0.14900265301013024,0.7878694954245651,bearish,0.7878694954245651,[]
2025-04-28 11:16:00,TSLA,"Tesla stock, Domino's Q1 earnings, WW International activist stake",,Finviz,https://finance.yahoo.com/video/tesla-stock-dominos-q1-earnings-151624988.html,0.027286319334107287,0.046311892466804915,0.019025573132697628,0.9346625344004975,neutral,0.9346625344004975,[]
2025-04-28 11:12:00,TSLA,"Elon Musk's conflicts of interest: $2.37 billion in potential federal penalties, report says",,Finviz,https://finance.yahoo.com/news/elon-musks-conflicts-interest-2-151219813.html,-0.8133920320850453,0.013788030059072197,0.8271800621441174,0.15903190779681042,bearish,0.8271800621441174,[]
2025-04-28 11:05:00,BA,Airbus is buying some of rival Boeing's old supply chain,,Finviz,https://qz.com/airbus-boeing-spirit-aerosystems-acquisition-1851778098,0.5149326250446096,0.5251349987741513,0.010202373729541737,0.464662627496307,bullish,0.5251349987741513,[]
2025-04-28 11:00:00,TSLA,5 Stocks That Powered Nasdaq ETF's Outperformance Last Week,,Finviz,/news/36633/5-stocks-that-powered-nasdaq-etfs-outperformance-last-week,0.5029928795770341,0.702944809921497,0.1999519303444629,0.09710325973404005,bullish,0.702944809921497,[]
2025-04-28 11:00:00,TSLA,Retail traders should consider more conservative investments: Wall Street veteran,,Finviz,https://finance.yahoo.com/news/retail-traders-should-consider-more-conservative-investments-wall-street-veteran-150009867.html,0.06525233985179005,0.07835169815908626,0.0130993583072962,0.9085489435336176,bullish,0.9085489435336176,[]
2025-04-28 10:56:00,BA,Cramer's Mad Dash: Boeing,,Finviz,https://www.youtube.com/watch?v=D38rJ-aAwgA,-0.006795328237029323,0.04867443533007866,0.055469763567107984,0.8958558011028134,neutral,0.8958558011028134,[]
2025-04-28 10:56:00,TSLA,Memo claims Elon Musk to avoid $2.37B in legal liabilities through DOGE influence,,Finviz,https://www.youtube.com/watch?v=8hSTYRjQHCI,-0.07514101266860962,0.1420709788799286,0.2172119915485382,0.6407170295715332,bearish,0.6407170295715332,[]
2025-04-28 10:23:00,BA,XLI: The Pick If You Are Bullish On U.S. Manufacturing,,Finviz,https://seekingalpha.com/article/4778769-xli-the-pick-if-you-are-bullish-on-us-manufacturing?utm_source=finviz.com&utm_medium=referral&feed_item_type=article,0.12392132427616673,0.1433668719291047,0.019445547652937958,0.8371875804179574,bullish,0.8371875804179574,[]
2025-04-28 10:13:00,BA,"Boeing, Jack in the Box, Eli Lilly: Trending Tickers",,Finviz,https://finance.yahoo.com/video/boeing-jack-box-eli-lilly-141316547.html,0.004758581483672697,0.03857108549348201,0.03381250400980931,0.9276164104967086,neutral,0.9276164104967086,[]
2025-04-28 10:11:00,BA,"Fears for 2,000 UK jobs as Airbus and Boeing carve up Belfast factory",,Finviz,https://finance.yahoo.com/m/8ebd05e9-f85b-3865-bafd-eec1b1f4ddb1/fears-for-2%2C000-uk-jobs-as.html,-0.9381100085294152,0.012715837598473192,0.9508258461278883,0.03645831627363848,bearish,0.9508258461278883,[]
2025-04-28 09:42:00,BA,"Boeing upgraded, Chipotle downgraded: Wall Street's top analyst calls",,Finviz,https://finance.yahoo.com/news/boeing-upgraded-chipotle-downgraded-wall-134223391.html,0.03303256434008095,0.3176163543691424,0.2845837900290614,0.39779985560179615,neutral,0.39779985560179615,[]
2025-04-28 09:37:00,BA,How Should an Investor Play Boeing Stock After Q1 Earnings Beat?,,Finviz,/news/36502/how-should-an-investor-play-boeing-stock-after-q1-earnings-beat,-0.029504059426305018,0.033719262463483404,0.06322332188978842,0.9030574156467281,neutral,0.9030574156467281,[]
2025-04-28 07:35:00,BA,Boeing Stock Is Rising for Two Reasons,,Finviz,https://finance.yahoo.com/m/219ef1ad-008d-3045-9de0-cbd71f91d516/boeing-stock-is-rising-for.html,0.803527795510263,0.8655996886432182,0.06207189313295523,0.07232841822382652,bullish,0.8655996886432182,[]
2025-04-28 07:15:00,BA,Boeing shares up in premarket as Bernstein upgrades to Buy on improved outlook,,Finviz,https://finance.yahoo.com/news/boeing-shares-premarket-bernstein-upgrades-111509416.html,0.914538352726456,0.9426349506821664,0.028096597955710418,0.02926845136212317,bullish,0.9426349506821664,[]
2025-04-28 06:03:00,BA,"US aviation industry slammed by tariffs, seeks exemptions",,Finviz,https://finance.yahoo.com/news/us-aviation-industry-slammed-tariffs-100328935.html,-0.8558747906014198,0.03401831740250095,0.8898931080039207,0.07608857459357825,bearish,0.8898931080039207,[]
2025-04-28 05:47:00,BA,"Riyadh Air willing to buy Boeing planes from cancelled Chinese orders, CEO says",,Finviz,https://finance.yahoo.com/news/riyadh-air-willing-buy-boeing-094727389.html,0.8918037596784671,0.915762785508345,0.0239590258298778,0.060278188661777185,bullish,0.915762785508345,[]
2025-04-28 05:31:00,BA,Airbus Reaches Deal to Buy Spirit AeroSystems Plants,,Finviz,https://finance.yahoo.com/m/bda074cc-50c3-348e-a8ae-9c1eb2068f97/airbus-reaches-deal-to-buy.html,0.6443407299990314,0.6571875477759769,0.012846817776945572,0.32996563444707755,bullish,0.6571875477759769,[]
2025-04-28 04:48:00,BA,"Riyadh Air CEO on Tariffs, Cabins, Orders, Deliveries",,Finviz,https://finance.yahoo.com/video/riyadh-air-ceo-tariffs-cabins-084856074.html,-0.007488982263739445,0.025575511352824237,0.03306449361656368,0.9413599950306121,neutral,0.9413599950306121,[]
2025-04-27 23:53:00,BA,Trade tensions take flight: Trump tariffs spark China retaliation against Boeing,,Finviz,https://www.digitimes.com/news/a20250428PD208/donald-trump-aircraft-war-airbus-comac.html,-0.6345981474824457,0.05593750935862762,0.6905356568410733,0.2535268338002991,bearish,0.6905356568410733,[]
2025-04-27 23:09:00,BA,The Boeing Company (BA): Among the Best Military Drone Stocks to Buy Now,,Finviz,/news/35288/the-boeing-company-ba-among-the-best-military-drone-stocks-to-buy-now,0.7169808345618464,0.725725812704167,0.008744978142320687,0.2655292091535123,bullish,0.725725812704167,[]
2025-04-27 06:06:00,BA,SpaceX Trounces Boeing and Lockheed as Space Force Hands Out $13 Billion in Launch Contracts,,Finviz,/news/35066/spacex-trounces-boeing-and-lockheed-as-space-force-hands-out-13-billion-in-launch-contracts,-0.9058642210323876,0.012117252114929321,0.9179814731473169,0.0699012747377537,bearish,0.9179814731473169,[]
2025-04-27 03:01:00,BA,Woodward (WWD) To Report Earnings Tomorrow: Here Is What To Expect,,Finviz,/news/35876/woodward-wwd-to-report-earnings-tomorrow-here-is-what-to-expect,-0.028626053885533204,0.020063485501777705,0.04868953938731091,0.9312469751109114,neutral,0.9312469751109114,[]
2025-04-26 15:00:00,BA,Private Credits Cracks Widened Before Turmoil,,Finviz,https://finance.yahoo.com/news/private-credit-cracks-widened-turmoil-190000792.html,-0.3127002231657372,0.18014468669028957,0.4928449098560268,0.32701040345368365,bearish,0.4928449098560268,[]
2025-04-26 06:45:00,BA,What Moved Markets This Week,,Finviz,https://seekingalpha.com/article/4778472-what-moved-markets-this-week?utm_source=finviz.com&utm_medium=referral&feed_item_type=article,-0.0416423029564032,0.03649420481517489,0.07813650777157809,0.885369287413247,neutral,0.885369287413247,[]
2025-04-26 05:00:00,BA,"Companies Weigh Price Increases, Manufacturing Moves as Trump Tariffs Hit",,Finviz,https://www.investopedia.com/companies-weigh-price-increases-manufacturing-moves-as-trump-tariffs-hit-11722314,0.016287141154972505,0.04740525213648573,0.031118110981513222,0.9214766368820011,neutral,0.9214766368820011,[]
2025-04-25 20:04:00,BA,"Boeing Faces Key Turnaround Challenges With Tariff Risks, China Orders: Analyst",,Finviz,https://finance.yahoo.com/news/boeing-faces-key-turnaround-challenges-000426497.html,0.26933812336146595,0.32099367503423404,0.051655551672768106,0.6273507732929978,bullish,0.6273507732929978,[]
2025-04-25 16:39:00,BA,"The Score: Tesla, Capital One, Boeing and More Stocks That Defined the Week",,Finviz,https://finance.yahoo.com/m/7496540a-247b-307d-bc45-ba893cf9aa63/the-score%3A-tesla%2C-capital.html,0.029078864827998888,0.050127378569168664,0.021048513741169776,0.9288241076896616,neutral,0.9288241076896616,[]
2025-04-25 11:32:00,BA,"HWM Q1 Earnings Preview: Time to Buy, Sell or Hold the Stock?",,Finviz,/news/36045/hwm-q1-earnings-preview-time-to-buy-sell-or-hold-the-stock,-0.011859495148586127,0.030130945033837314,0.04199044018242344,0.9278786147837392,neutral,0.9278786147837392,[]
2025-04-25 10:55:00,BA,"Boeing should default China for not taking committed planes, Trump says",,Finviz,https://finance.yahoo.com/news/boeing-default-china-not-taking-145531966.html,-0.8272606047038779,0.04191876979111708,0.8691793744949949,0.08890185571388792,bearish,0.8691793744949949,[]
2025-04-25 08:45:00,BA,Boeing: Turbulence Is Minimal Even If China Stops Buying Planes,,Finviz,/news/41474/boeing-turbulence-is-minimal-even-if-china-stops-buying-planes,0.5158543884754181,0.6078157424926758,0.09196135401725769,0.30022290349006653,bullish,0.6078157424926758,[]
2025-04-25 07:01:00,BA,"Boeing will find it relatively easy to find customers for Chinas rejected planes, says jet leasing CEO",,Finviz,https://finance.yahoo.com/news/boeing-relatively-easy-customers-china-110154012.html,0.6107995703112362,0.6254241425749203,0.014624572263684119,0.3599512851613956,bullish,0.6254241425749203,[]
2025-04-25 02:30:00,BA,Airbus Stock Could Gain From Boeings Woes. Sizing Up the China Question.,,Finviz,https://finance.yahoo.com/m/08591a04-6194-3ec1-8bf3-c34cad02f297/airbus-stock-could-gain-from.html,0.18309164928713179,0.2036813512718778,0.020589701984746023,0.7757289467433761,bullish,0.7757289467433761,[]
2025-04-24 23:01:00,BA,Trump Says US Talking With China on Trade After Beijings Denial,,Finviz,https://finance.yahoo.com/news/china-says-us-revoke-unilateral-082147537.html,0.12613221391359616,0.13943289882603832,0.013300684912442165,0.8472664162615196,bullish,0.8472664162615196,[]
2025-04-24 16:35:00,BA,"American Airlines, Carriers Pull Outlooks; Boeing Confirms China Boycott",,Finviz,https://finance.yahoo.com/m/58f8c944-205f-3aa7-ba80-7e872a1c5e9f/american-airlines%2C-carriers.html,-0.9120356577311549,0.01725308102440633,0.9292887387555613,0.053458180220032396,bearish,0.9292887387555613,[]
2025-04-24 16:14:00,BA,"Boeing Sees Skies Clear After MAX, Covid, and Quality Woes Took a $240 Billion Toll",,Finviz,https://finance.yahoo.com/m/c973354a-7b34-31df-8580-05e02288c97c/boeing-sees-skies-clear-after.html,0.9037606984096713,0.928301029441498,0.02454033103182665,0.047158639526675344,bullish,0.928301029441498,[]
2025-04-24 15:37:00,BA,Alaska Airlines CEO on Boeing aircraft delivery and performance,,Finviz,https://www.youtube.com/watch?v=igSxXXfrLDk,0.011349916796383766,0.03607545900569734,0.024725542209313577,0.9391989987849891,neutral,0.9391989987849891,[]
2025-04-24 15:36:00,BA,Airbus Executive: Tariffs Could Unravel Aerospace Supply Chains Post-Covid Recovery,,Finviz,https://finance.yahoo.com/m/eb43fc53-1aa4-3574-a77a-15faaa168d96/airbus-executive%3A-tariffs.html,-0.9339326773253186,0.01273180221107166,0.9466644795363902,0.04060371825253817,bearish,0.9466644795363902,[]
2025-04-24 14:49:00,BA,Trump Blasts China Over Boeing Jet Snub Amid Escalating Trade Feud,,Finviz,https://finance.yahoo.com/news/trump-blasts-china-over-boeing-184959721.html,-0.8336610732247816,0.03602882024882006,0.8696898934736016,0.0942812862775784,bearish,0.8696898934736016,[]
2025-04-24 14:41:00,BA,"Lockheed Martin Delivers Strong Earnings, Upside Remains",,Finviz,https://seekingalpha.com/article/4777786-lockheed-martin-delivers-strong-earnings-upside-remains?utm_source=finviz.com&utm_medium=referral&feed_item_type=article,0.9279528484767805,0.9492618918979002,0.021309043421119774,0.029429064680980044,bullish,0.9492618918979002,[]
2025-04-24 13:34:00,BA,"Air India in talks with Boeing to take 10 planes snubbed by Chinese airlines, sources say",,Finviz,https://finance.yahoo.com/news/air-india-talks-boeing-10-173410142.html,-0.1894076806919503,0.3646602414099926,0.5540679221019429,0.08127183648806445,bearish,0.5540679221019429,[]
2025-04-24 13:13:00,BA,Trump Says Boeing Should Default China Over Returned Planes,,Finviz,https://finance.yahoo.com/m/16aebb68-5051-3d81-96ed-b41687b201b1/trump-says-boeing-should.html,-0.35762811131393574,0.19690934726866044,0.5545374585825962,0.24855319414874333,bearish,0.5545374585825962,[]
2025-04-24 12:20:00,BA,American Airlines Doesnt Want Tariff-Fueled Prices Increases on Planes,,Finviz,https://finance.yahoo.com/m/71300c4a-18a3-3384-a389-ec330dda1de2/american-airlines-doesn%E2%80%99t.html,0.22251163131483748,0.28450371013371994,0.06199207881888248,0.6535042110473976,bullish,0.6535042110473976,[]
2025-04-24 11:37:00,BA,Boeing: A Very Bullish Outlook,,Finviz,https://seekingalpha.com/article/4777643-boeing-a-very-bullish-outlook?utm_source=finviz.com&utm_medium=referral&feed_item_type=article,0.8759073980939398,0.905996116276693,0.03008871818275311,0.0639151655405539,bullish,0.905996116276693,[]
2025-04-24 10:49:00,BA,Boeing CEO 'won't be shy' about bringing in new execs if needed,,Finviz,https://finance.yahoo.com/news/boeing-ceo-wont-shy-bringing-144902182.html,0.22969222521666866,0.23955376205501208,0.009861536838343425,0.7505847011066444,bullish,0.7505847011066444,[]
2025-04-24 10:45:00,BA,Boeing says much of supply chain based in U.S.,,Finviz,https://finance.yahoo.com/news/boeing-says-much-supply-chain-144539137.html,0.07723098376593492,0.08767310358478206,0.010442119818847146,0.9018847765963708,bullish,0.9018847765963708,[]
2025-04-24 10:42:00,BA,"Boeing's Q1 Earnings Top Estimates, Revenues Increase Y/Y (Revised)",,Finviz,/news/33487/boeings-q1-earnings-top-estimates-revenues-increase-yy-revised,0.8720973454370469,0.9002964673425785,0.028199121905531647,0.07150441075188989,bullish,0.9002964673425785,[]
2025-04-24 10:37:00,BA,"BA Q1 Earnings Call: Boeing Addresses Tariff Uncertainty and Production Ramp, Sees Progress on Recovery",,Finviz,/news/33608/ba-q1-earnings-call-boeing-addresses-tariff-uncertainty-and-production-ramp-sees-progress-on-recovery,0.889533992445223,0.9310920869227204,0.04155809447749739,0.027349818599782208,bullish,0.9310920869227204,[]
2025-04-24 09:50:00,BA,"Stock Market News for Apr 24, 2025",,Finviz,/news/33272/stock-market-news-for-apr-24-2025,-0.03353812830609494,0.022631078368359994,0.056169206674454936,0.9211997149571851,neutral,0.9211997149571851,[]
2025-04-24 09:03:00,BA,US durable goods orders soar on aircraft bookings in March,,Finviz,https://finance.yahoo.com/news/us-durable-goods-orders-soar-130357373.html,0.3569473630878094,0.6634287846524805,0.30648142156467106,0.03008979378284848,bullish,0.6634287846524805,[]
2025-04-24 03:14:00,BA,Q1 2025 Boeing Co Earnings Call,,Finviz,https://finance.yahoo.com/news/q1-2025-boeing-co-earnings-071445569.html,-0.052819069278169165,0.05101028438281162,0.10382935366098078,0.8451603619562076,bearish,0.8451603619562076,[]
2025-04-24 03:05:00,BA,Boeing Co (BA) Q1 2025 Earnings Call Highlights: Strong Revenue Growth Amid Tariff Challenges,,Finviz,https://finance.yahoo.com/news/boeing-co-ba-q1-2025-070545947.html,0.932459863909187,0.9522420622074297,0.019782198298242713,0.027975739494327613,bullish,0.9522420622074297,[]
2025-04-24 00:00:00,BA,"Vietnam Airlines to finalise 50 Boeing narrow-body order soon, sources say",,Finviz,https://finance.yahoo.com/news/vietnam-airlines-finalise-50-boeing-040027584.html,0.540647616208593,0.5579953266418861,0.017347710433293084,0.4246569629248208,bullish,0.5579953266418861,[]
2025-04-23 22:56:00,BA,Boeing ready to resell jets as tariffs hit China trade,,Finviz,https://finance.yahoo.com/news/chinese-customers-rejecting-jets-due-025618567.html,0.8404858149814334,0.8631618424859756,0.02267602750454226,0.11416213000948215,bullish,0.8631618424859756,[]
